standardized,pEC50
COC1=NC=NC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(C)N=C2)=NN=C1C1CCC1,7.37675071
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1CCC1,9.040958608
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2CCC2)N1C1=C(F)C=CC=C1F,9.142667504
COCC(COC)N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1CCC1,7.366531544
COCC1(N2C(NS(=O)(=O)C(C)C(OC)C3=NC=C(Cl)C=N3)=NN=C2C2CCC2)CC1,7.522878745
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2CCC2)N1C1CCOCC1,6.431798276
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1CC(C)(C)C1,9.102372909
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(Cl)C=N2)=NN=C1C1(C2=CC=CC=N2)CC1,6.397940009
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(C)C=N2)=NN=C1C1(C2=CC=CC=N2)CC1,5.37675071
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2CCC2)N1C(C)C,6.48148606
COCC1(N2C(NS(=O)(=O)C(C)C(OC)C3=NC=C(Cl)C=N3)=NN=C2C2CC(CO)C2)CC1,5.896196279
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2CC(CO)C2)N1C1CC1,5.876148359
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2CC(CO)C2)N1C(C)C,5.494850022
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(C)N=C2)=NN=C1C1CCC1,7.568636236
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(C)N=C2)=NN=C1C1CCC1,7.537602002
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC(C)C)C2=NC=C(C)N=C2)=NN=C1C1CCC1,7.508638306
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(C)C=N2)=NN=C1C1CCC1,7.48148606
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC(C)C)C2=NC=C(C)C=N2)=NN=C1C1CCC1,8.292429824
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(Cl)C=N2)=NN=C1C1CCC1,8.387216143
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1CC(F)(F)C1,8.193820026
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1CC(C)C1,8.958607315
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1CC(C(F)(F)F)C1,8.37675071
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1CC(F)C1,8.26760624
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1CC(Cl)C1,8.823908741
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1CCC1(F)F,8.096910013
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(C)C=N2)=NN=C1C1CC(Cl)C1,8.124938737
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(C)C=N2)=NN=C1C1CC(Cl)C1,8
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1CC(C)(F)C1,8.585026652
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1CCC1C,8.568636236
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OCC(F)F)C2=NC=C(C)C=N2)=NN=C1C1CCC1,7.744727495
COC1=C(N2C(NS(=O)(=O)CCC3=NC=C(Cl)C=N3)=NN=C2C2CCC2)C(OC)=CC=C1,7.823908741
CC(C)OC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2CCC2)N1C1CCOCC1,6.37675071
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C12CC(C1)C2,8.13076828
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(Cl)C=N2)=NN=C1C1CC12CC2,8.958607315
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(Cl)C=N2)=NN=C1C1CC1(F)F,7.408935393
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1CC12CC2,7.619788758
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC(C)C)C2=NC=C(C)C=N2)=NN=C1C1CCC(F)(F)C1,7.37675071
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1CC2(CCC2)C1,9.004364805
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1CC2(CC2)C1,9.193820026
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1CCCC1,8.920818754
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=NC=C(F)C=N2)=NN=C1C1=CC=CC=C1,8.853871964
COC1=C(N2C(NS(=O)(=O)CCC3=C(C#N)C=C(F)C=C3)=NN=C2C2=CC=CC=C2)C(OC)=NC=N1,7.37675071
COC1=C(N2C(NS(=O)(=O)CCC3=C(C#N)C=C(F)C=C3)=NN=C2C2=CC=CC=C2)C(OC)=CC=C1,8.070581074
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC(C)C)C2=NC=C(C)C=N2)=NN=C1C1=CC=CC=C1,9.657577319
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(C)C=N2)=NN=C1C1=CC=CC=C1,9.050609993
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(Cl)C=N2)=NN=C1C1=CC=CC=C1,9.698970004
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(O)C2=NC=C(C)C=N2)=NN=C1C1=CC=CC=C1,9.091514981
COC1=C(N2C(NS(=O)(=O)CCC3=CC=C(Cl)C=C3)=NN=C2C2=CC=CC=C2)C(OC)=NC=N1,7.397940009
COC1=C(N2C(NS(=O)(=O)C3CCCN(C4=NC=C(F)C=N4)C3)=NN=C2C2=CC=CC=C2)C(OC)=CC=C1,8.13667714
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(C)N=C2)=NN=C1C1=CC=CC=C1,8.886056648
COC1CCCC(OC)C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(C)C=N2)=NN=C1C1=CC=CC=C1,6.638272164
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C2CCCN(C(=O)OC(C)(C)C)C2)=NN=C1C1=CC=CC=C1,7.552841969
COC1=C(N2C(NS(=O)(=O)C3CCCN(C4=NC=C(Cl)C=N4)C3)=NN=C2C2=CC=CC=C2)C(OC)=CC=C1,6.552841969
CC1=CN=C(C(C)C(C)S(=O)(=O)NC2=NN=C(C3=CC=CC=C3)N2C2=C(F)C=CC=C2F)N=C1,8.356547324
COC(C1=NC=C(C)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CC=CC=C2)N1C1=C(F)C=CC=C1F,8.327902142
CC1=CN=C(C(OC(C)C)C(C)S(=O)(=O)NC2=NN=C(C3=CC=CC=C3)N2C2=C(F)C=CC=C2F)N=C1,8.468521083
CC1=CN=C(C(C)C(C)S(=O)(=O)NC2=NN=C(C3=CC=CC=C3)N2C2=C(F)C=CC=C2F)C=N1,7.795880017
CC1=CN=C(C(O)C(C)S(=O)(=O)NC2=NN=C(C3=CC=CC=C3)N2C2=C(F)C=CC=C2F)N=C1,7.468521083
CC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CC=CC=C2)N1C1=C(F)C=CC=C1F,8.769551079
CC(C1=NC=C(C#N)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CC=CC=C2)N1C1=C(F)C=CC=C1F,7.318758763
COC1=C(N2C(NS(=O)(=O)C(C)C(C)C3=NC=C(C)N=C3)=NN=C2C2=CC=CC=C2)C(OC)=NC=C1,8.48148606
COC1=C(N2C(NS(=O)(=O)C3=CC(Br)=CN=C3)=NN=C2C2=CC=CC=C2)C(OC)=CC=C1,6.455931956
CC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CC=CC=C2)N1C1CCOCC1,7.161150909
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CC=CC=C2)N1C1CCOCC1,7.13076828
CC1=CN=C(C(OC(C)C)C(C)S(=O)(=O)NC2=NN=C(C3=CC=CC=C3)N2C2CCOCC2)N=C1,6.37675071
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(C)C=N2)=NN=C1C1=CC=C(C(C)(C)C)C=C1,6.638272164
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(C)C=N2)=NN=C1C1=CC=CC=C1F,8.229147988
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(C)C=N2)=NN=C1C1=CC(Cl)=C(Cl)C=C1,8.420216403
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(C)C=N2)=NN=C1C1=C(Cl)C=C(Cl)C=C1,6.795880017
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(C)C=N2)=NN=C1C1=CC(F)=C(F)C=C1,8.346787486
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(C)C=N2)=NN=C1C1=CC=CC=C1,9
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(C)C=N2)=NN=C1C1=CC=C(C)C=C1,8.619788758
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(C)C=N2)=NN=C1C1=CC(Br)=CC=C1,9.568636236
COC1=CC=CC(OC)=C1NC(=NS(=O)(=O)C(C)C(OC)C1=NC=C(C)C=N1)NNC(=O)C1=CC(F)=CC=C1,9.036212173
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(C)C=N2)=NN=C1C1=CC(Cl)=CC=C1,9.251811973
COCC(COC)N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1=CC=CC=C1,7.795880017
COCC1(N2C(NS(=O)(=O)C(C)C(OC)C3=NC=C(Cl)C=N3)=NN=C2C2=CC=CC=C2)CC1,9
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CC=CC=C2)N1C1(C)CC1,8.48148606
CC1=CN=C(C(OC(C)C)C(C)S(=O)(=O)NC2=NN=C(C3=CC=CC=C3)N2C2(C)CC2)N=C1,8.096910013
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CC=CC=C2)N1C(C)C,7.124938737
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CC=CC3=NN(C)C=C23)N1C1CC1,7.958607315
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CC=CC3=NN(C)C=C23)N1C(C)C,6.657577319
COC1=CC=CC=C1C1=NN=C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)N1C1CCCOC1,6.744727495
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(C)C3=NC=C(Cl)C=N3)N2C2CCOCC2)=C1,7.657577319
CC1=CN=C(C(C)C(C)S(=O)(=O)NC2=NN=C(C3=CC=CC4=NN(C)C=C34)N2C2CCOCC2)N=C1,6.229147988
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CC(S(C)(=O)=O)=CC=C2)N1C1CC1,6.229147988
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CC(OC(F)F)=CC=C2)N1C1CC1,6.602059991
COCC(COC)N1C(NS(=O)(=O)C(C)C(OC(C)C)C2=NC=C(Cl)C=N2)=NN=C1C1=CC=CC=C1,8.142667504
COCC(C)N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1=CC=CC=C1,7.244125144
COCC(C)N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(Cl)C=N2)=NN=C1C1=CC=CC=C1,7.769551079
COC1=NC=NC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(Cl)C=C2)=NN=C1C1=CC=CC=C1,9.017728767
COC1=CN=C(C(C)C(C)S(=O)(=O)NC2=NN=C(C3=CC=CC=C3Br)N2C2COC(C)(C)OC2)N=C1,6.040958608
COCCN1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1=CC=CC=C1,7.853871964
COCC1=NN=C(NS(=O)(=O)C(C)C(C)C2=NC=C(C)N=C2)N1C1=C(OC)C=CC=C1OC,6.585026652
COCC1=NN=C(NS(=O)(=O)C(C)C(C)C2=NC=C(C)N=C2)N1C1=C(OC)N=CN=C1OC,6.200659451
COCC1=NN=C(NS(=O)(=O)C(C)C(C)C2=NC=C(Cl)C=N2)N1C1=C(OC)C=CC=C1OC,7.823908741
COCC1=NN=C(NS(=O)(=O)C(C)C(C)C2=NC=C(Cl)C=N2)N1C1=C(OC)N=CN=C1OC,7.055517328
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(Cl)C=N2)=NN=C1C(O)C1=CC=CC=C1,6.958607315
COC1=CC=CC(OC)=C1NC(=NS(=O)(=O)C(C)C(C)C1=NC=C(Cl)C=N1)NNC(=O)CC1=CC=CC=C1,8.337242168
COC1=CC=CC(OC)=C1N1C(CC2=CN=CC=C2)=NN=C1NS(=O)(=O)C(C)C(C)C1=NC=C(C)C=N1,6.744727495
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(C)C=N2)=NN=C1C1=C2CC(=O)NC2=CC=C1,6.920818754
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(C)C=N2)=NN=C1C(OC)C1=CC=CC=C1,6.619788758
COC1=CC=CC(OC)=C1N1C(CC2=NC=C(C)C=C2)=NN=C1NS(=O)(=O)C(C)C(C)C1=NC=C(C)C=N1,5.37675071
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(CC2CCC2)N1C1CCOCC1,6.431798276
COC1=CC=CC(OC)=C1N1C(C)=NN=C1NS(=O)(=O)C(C)C(OC)C1=NC=C(C)C=N1,6.920818754
COCC1=NN=C(NS(=O)(=O)C(C)C(OC(C)C)C2=NC=C(C)C=N2)N1C1=C(F)C=CC=C1F,6.619788758
COCCC1=NN=C(NS(=O)(=O)C(C)C(C)C2=NC=C(Cl)C=N2)N1C1=C(OC)C=CC=C1OC,8
COC1=CC=CC(OC)=C1N1C(CC2COC2)=NN=C1NS(=O)(=O)C(C)C(C)C1=NC=C(Cl)C=N1,7.795880017
COC1=CC=CC(OC)=C1N1C(CC2=CC=CC=N2)=NN=C1NS(=O)(=O)C(C)C(C)C1=NC=C(Cl)C=N1,7.494850022
COC1=CC=CC(OC)=C1N1C(CCC2=CC=CO2)=NN=C1NS(=O)(=O)C(C)C(C)C1=NC=C(Cl)C=N1,8.537602002
COC1=CC=CC(OC)=C1N1C(CC2=CSC=C2)=NN=C1NS(=O)(=O)C(C)C(C)C1=NC=C(Cl)C=N1,8.22184875
COC1=CC=CC(OC)=C1N1C(CC2=CC=NN2)=NN=C1NS(=O)(=O)C(C)C(C)C1=NC=C(Cl)C=N1,8.236572006
COC1=CC=CC(OC)=C1N1C(CC(C)(C)OC)=NN=C1NS(=O)(=O)C(C)C(C)C1=NC=C(Cl)C=N1,6.958607315
COC1=CC=CC(OC)=C1N1C(CN2CCCC2=O)=NN=C1NS(=O)(=O)C(C)C(C)C1=NC=C(Cl)C=N1,6.494850022
COC1=CC=CC(OC)=C1N1C(CC2=CC=CS2)=NN=C1NS(=O)(=O)C(C)C(C)C1=NC=C(Cl)C=N1,8.568636236
COC1=CC=CC(OC)=C1N1C(CC2=CC=NC=C2)=NN=C1NS(=O)(=O)C(C)C(C)C1=NC=C(Cl)C=N1,8.769551079
COC1=CC=CC(OC)=C1N1C(CC2CCCO2)=NN=C1NS(=O)(=O)C(C)C(C)C1=NC=C(Cl)C=N1,6.48148606
COC1=CC=CC(OC)=C1N1C(CC2=CC=C(F)C=C2)=NN=C1NS(=O)(=O)C(C)C(OC)C1=NC=C(C)C=N1,6.026872146
COC1=CC=CC(OC)=C1N1C(CC2=CC=CC=C2)=NN=C1NS(=O)(=O)C(C)C(OC)C1=NC=C(C)C=N1,6.522878745
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C)N1C1(C)CC1,6.26760624
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(CC2CCCO2)N1C1(C)CC1,6.37675071
COCC1=NN=C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)N1C1(C)CC1,7.48148606
COCC1=NN=C(NS(=O)(=O)C(C)C(OC)C2=NC=C(C)C=N2)N1C1=C(OC)C=CC=C1OC,7.657577319
COCC1=NN=C(NS(=O)(=O)C(C)C(C)C2=NC=C(C)C=N2)N1C1=C(OC)C=CC=C1OC,8.173925197
COCC1=NN=C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)N1C1CCOCC1,8
COC1=CC=CC(OC)=C1N1C(CO)=NN=C1NS(=O)(=O)C(C)C(OC)C1=NC=C(Cl)C=N1,7.698970004
CC(C)(C)OC(=O)NNC(=O)COC(F)F,8.244125144
COCC1=NN=C(NS(=O)(=O)C(C)C(C)C2=NC=C(F)C=N2)N1C1=C(OC)C=CC=C1OC,7.48148606
COCC1=NN=C(NS(=O)(=O)C(C)C(C)C2=CN=C(OC)C=N2)N1C1=C(OC)C=CC=C1OC,7.795880017
COCC1=NN=C(NS(=O)(=O)C(C)C(C)C2=NC=C(Cl)C=C2)N1C1=C(OC)C=CC=C1OC,8.508638306
COCC1=NN=C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=C2)N1C1=C(OC)C=CC=C1OC,8.318758763
COCC1=NN=C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)N1C(COC)COC,7.070581074
COCC1=NN=C(NS(=O)(=O)C(C)C(C)C2=NC=C(OC)C=N2)N1C1=C(OC)C=CC=C1OC,7.920818754
COCC1=NN=C(NS(=O)(=O)C(OC)C(C)C2=NC=C(Cl)C=N2)N1C1=C(F)C=CC=C1F,7.698970004
COCC1=NN=C(NS(=O)(=O)C(OC)C(C)C2=NC=C(Cl)C=N2)N1C1=CC=CC=C1OC,7.958607315
COC(C1=NC=CC=N1)C(C)S(=O)(=O)NC1=NN=C(CC(F)(F)F)N1C1CCOCC1,5.37675071
COC1=NN=C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)N1C1(C2=CN=CC=C2)CC1,7.537602002
COCC1=NN=C(NS(=O)(=O)C(C)C(C)C2=NC=C(Cl)C=N2)N1C(C)C,5.920818754
COCC1=NN=C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)N1C1(COC)CC1,6.619788758
COCCC1=NN=C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)N1C(COC)COC,6.602059991
CCC(CC)N1C(COC)=NN=C1NS(=O)(=O)C(C)C(OC)C1=NC=C(Cl)C=N1,6.769551079
COCC1=NN=C(NS(=O)(=O)C(C)C(OC(C)C)C2=NC=C(C)C=C2)N1C1=C(OC)C=CC=C1OC,7.920818754
COCCN1C(COC)=NN=C1NS(=O)(=O)C(C)C(OC)C1=NC=C(Cl)C=N1,6.283996656
COCC1=NN=C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)N1C1=C(Cl)C=CC=C1Cl,4.903089987
COCC1=NN=C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)N1C1=C(Cl)C=CC(OC)=C1,7.853871964
COC1=CC(N2C(COC(F)F)=NN=C2NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=C(Cl)C=C1,7.677780705
COC1=CC=CC(OC)=C1N1C(COC(C)C)=NN=C1NS(=O)(=O)C(C)C(C)C1=NC=C(Cl)C=N1,8.657577319
COCC1=NN=C(NS(=O)(=O)C(C)C(C)C2=NC=C(Cl)C=N2)N1C1=C(Cl)C=CC(OC)=C1,7.619788758
COCC1=NN=C(NS(=O)(=O)C(C)C(OC(C)C)C2=NC=C(C)C=N2)N1C1=C(Cl)C=CC(OC)=C1,7.397940009
CCCCC1=NN=C(NS(=O)(=O)C(C)C(C)C2=NC=C(Cl)C=N2)N1C1=C(OC)C=CC=C1OC,9.075720714
COC1=NC=NC(OC)=C1NC(=NS(=O)(=O)C(C)C(OC)C1=NC=C(Cl)C=N1)NN,6.958607315
C=CCCC1=NN=C(NS(=O)(=O)C(C)C(OC(C)C)C2=NC=C(C)C=N2)N1C1=C(OC)C=CC=C1Br,6.920818754
CCCCC1=NN=C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)N1C1=C(OC)C=CC=C1OC,9.522878745
CCCCC1=NN=C(NS(=O)(=O)C(C)C(OC)C2=NC=C(C)C=N2)N1C1=C(OC)C=CC=C1OC,8.769551079
CCCCC1=NN=C(NS(=O)(=O)C(C)C(C)C2=NC=C(C)C=N2)N1C1=C(OC)C=CC=C1OC,8.721246399
CC1=CC(N2N=CC(=O)NC2=O)=CC=C1C(=O)C1=CC=CC=C1Cl,7.657577319
CC1=CC(=O)C(C2CCCCC2)=CC1=NOS(=O)(=O)C1=CC=CC=C1,5.431798276
COC1=CC=CC(OC)=C1N1C(C2=CN(C)N=C2)=NC(=O)C(C(=O)N2CCC(C3=CC=C(F)C=C3F)C2)=C1O,10.69897
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2CCCCC2)CC(=O)NC2CCC2)=NN1C1CCCC1,6.790484985
COC1=CC=CC(F)=C1C1=CC(C(=O)NC(CCN2CCCCC2)CC(=O)NC2CCC2)=NN1C1CCCC1,8.251811973
O=C(CC(CN1CC(F)(F)C1)NC(=O)C1=NN(C2CCCC2)C(C2=CC=CC=C2C(F)(F)F)=C1)NC1CCC1,8.397940009
COC(=O)CNC(=O)CC(CCC1CCCCC1)NC(=O)C1=NN(CC(C)C)C(C2=C(OC)C=CC=C2OC)=C1,6.540607512
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(N3C=CC=CC3=O)C=C2)=C(O)N1C1=C(OC)C=CC=C1OC,10.69897
COC1=CC=CC(OC)=C1N1C(COC(C)C)=NC(=O)C(S(=O)(=O)C2=CC=C(C3=CC=C(F)N=C3)C=C2)=C1O,11
COC1=CC=CC(OC)=C1N1C(C2CCCC2)=NC(=O)C(S(=O)(=O)C2=CC=C(C3CC3)C=C2)=C1O,9.522878745
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(S(=O)(=O)C2=CC=C(N3C=C(Cl)C=CC3=O)C=C2)C(=O)N1,10.52287875
COCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC=C(Cl)C=C3)O2)C(=O)N1,9.026872146
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(C3=CC=CN=C3)C=C2)=C(O)N1C1=C(OC)C=CC=C1OC,10.39794001
COC1=CC=CC(OC)=C1N1C(C2=CSC(C)=N2)=NC(=O)C(C(=O)N2CCC(C3=CC=C(F)C=C3F)C2)=C1O,10.52287875
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCC2CCCCC2)CC(=O)O)=NN1C1CCCC1,6.623423043
COCCNC(=O)CC(CCN1CCCCC1)NC(=O)C1=NN(C2CCCC2)C(C2=C(OC)C=CC=C2OC)=C1,5.92628165
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2CCCCC2)CC2=NN=CO2)=NN1C1CCCC1,6.108462542
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2CCCCC2)CC(=O)O)=NN1C1CCCC1,5.253833036
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2CCCCC2)CC(=O)NC2(C)COC2)=NN1C1CCCC1,5.468648835
COC1=CC=CC(OC)=C1N1C(CCC(C)C)=NC(=O)C(S(=O)(=O)C2=CC=C(C3=CC=C(F)N=C3)C=C2)=C1O,10.30103
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(C)C=C2)=C(O)N1C1=C(OC)C=CC=C1OC,9.698970004
O=C(CC(CCN1CCOCC1)NC(=O)C1=NN(C2CCCC2)C(C2=CC=CC=C2C(F)(F)F)=C1)NC1CCC1,7.552841969
CS(=O)(=O)C1=CC=CC=C1C1=CC(C(=O)NC(CCN2CCCCC2)CC(=O)NC2CCC2)=NN1C1CCCC1,5.527828853
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCC2CCCCC2)CC(=O)NCC(=O)O)=NN1CC(C)C,5.05207638
COC(=O)CNC(=O)C(CCC1=CC=CC=C1)NC(=O)C1=NN(CC(C)C)C(C2=C(OC)C=CC=C2OC)=C1,7.677780705
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(C3=CC=NC(NC(=O)C4CC4)=C3)C=C2)=C(O)N1C1=C(OC)C=CC=C1OC,10.52287875
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(C3=CC=C(F)N=C3)C=C2)=C(O)N1C1=C(OC)C=CC=C1OC,11.69897
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C(=O)N2CCC(C3=CC=CC=C3)C2)C(=O)N1,8.744727495
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2CCCC2)CC(=O)NC2CCC2)=NN1C1CCCC1,5.566710315
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CC(=O)O)CC(C)C)=NN1C1=CC=C(F)C=C1,5.026872146
CCCCC1=NC(O)=C(C(=O)N2CCC(C3=CC=CC=C3)C2)C(O)=C1N(C1=CC=CC=C1)C(C)C,7.455931956
CCN(C1=CC=CC=C1)C1=C(O)C(C(=O)N2CCC(C3=NC=C(F)C=C3F)C2)=C(O)N=C1CC1CC1,7.886056648
CCCSC1=NC(=O)C=C(O)N1C1=CC=C(C)C=C1,6.585026652
